"s","o"
"https://w3id.org/framester/wn/wn30/instances/synset-Tower_of_Babel-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Toyohashi-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Trent-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Trondheim_Fjord-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Tucson-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Tulsa-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Tupelo-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Tuscany-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Twin-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Vaduz-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Valdosta-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Victoria-noun-4","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Victoria-noun-5","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Victoria-noun-6","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Vietnam-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Voyageurs_National_Park-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Wabash-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Walt_Disney_World-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Washington_Monument-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Wausau-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Weisshorn-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Westminster_Abbey-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Wheeling-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Wisconsin-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Wisconsin-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Wuhan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Xian-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Yazoo-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Zimbabwe-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Aberdare-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Aberdeen-noun-4","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Aegospotami-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Afghanistan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Al_Ladhiqiyah-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Aland_islands-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Albion-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-American_Falls-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Anglia-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Anjou-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Annapurna-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Arabian_Desert-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Aram-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Argentina-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Argos-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Ariana-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Arno-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Artois-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Asian_Russia-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Astana-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Asuncion-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Atacama_Desert-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Auckland-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Augusta-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Avon-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Avon-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bamako-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bandung-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Barbados-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bastille-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Belem-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Benjamin_Franklin_Bridge-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bergen-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bighorn-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Blackpool-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bologna-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bolzano-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bordeaux-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bosnia-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Brest-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Broadway-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Brooklyn_Bridge-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bucharest-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Bujumbura-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Burlington-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Campeche-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cancun-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cape_Froward-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cape_Town-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Carlsbad_Caverns_National_Park-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Castries-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cebu-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cedar_Rapids-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Central_African_Republic-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Chad-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Chang_Jiang-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Changtzu-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Charles-noun-9","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Charlottetown-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Chimborazo-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Coahuila-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Coeur_d_Alene-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cologne-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Constance-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cork-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Corse-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cotonou-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cremona-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Culiacan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Cuquenan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Curitiba-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Dar_es_Salaam-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Dasht-e-Kavir-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Dayton-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Daytona_Beach-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Death_Valley-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Detroit_River-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Dhahran-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Dobrich-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Durban-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Dusseldorf-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-East_Germany-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Eau_Claire-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Edirne-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Egyptian_Empire-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-El_Libertador-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Ephesus-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Etruria-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Evansville-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Farmington-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Farmington-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Fez-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Fiji-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Firth_of_Clyde-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Fort_Myers-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Frederick-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Freetown-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Funafuti-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Gaborone-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Gallup-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Galveston_Bay-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Georgia-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Gila_Desert-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Gloucestershire-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Gomorrah-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Goteborg-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Gran_Santiago-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Grand_Rapids-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Grand_Teton_National_Park-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Greater_New_Orleans_Bridge-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Green-noun-5","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Greenville-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Greenville-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Guayaquil-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Guinea-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hampton_Roads-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hanging_Gardens_of_Babylon-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hargeisa-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hays-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hebei-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hell_s_Kitchen-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Herat-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hertfordshire-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hilo-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Ho_Chi_Minh_City-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hook_of_Holland-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Hot_Springs_National_Park-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Housatonic-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Huambo-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Huang_He-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Humber_Bridge-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Huntsville-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Ibadan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Ivory_Coast-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Izmir-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Jackson-noun-10","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Jackson-noun-11","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Jacksonville-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Jordan-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kalahari-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kammon_Strait_Bridge-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kanchenjunga-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kandahar-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Karachi-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Katowice-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kaunas-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kazan-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kenya-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kerbala-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kirkuk-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kisumu-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kolonia-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Krakatau-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kuala_Lumpur-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kuwait-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Kuwait-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lafayette-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lafayette-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lake_Ladoga-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lake_Onega-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lancaster-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Latium-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Leeds-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lesotho-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lhotse-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Libya-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Limeira-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Linz-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Little_Rock-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Little_Wabash-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Ljubljana-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lobito-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Long_Island-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lorraine-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lower_Peninsula-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lublin-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lubumbashi-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Lusaka-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Luxembourg-Ville-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Machu_Picchu-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Madagascar-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Managua-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Manama-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Marshall_Islands-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Marshall_Islands-noun-2","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Matterhorn-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Mazar-i-Sharif-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Mbeya-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Medan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Melbourne-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Micronesia-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Milan-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Milk-noun-3","https://w3id.org/spice/SON/HaidtValues#Authority"
"https://w3id.org/framester/wn/wn30/instances/synset-Minsk-noun-1","https://w3id.org/spice/SON/HaidtValues#Authority"
