"s","o"
"https://w3id.org/framester/pb/pbdata/belch.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/belch.02","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/defecate.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/fart.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/pee.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/perspire.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/piss.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/puke.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/regurgitate.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/retch.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/shit.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/spew.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/spit.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/sweat.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/sweat.02","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/pb/pbdata/vomit.01","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-suction-noun-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-regurgitate-verb-2","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00084007v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00085857v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00087580v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00025862n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00094571v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00061748n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00023556n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00028852n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00030543n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00090583v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00009494n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00087499v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00090052v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00094140v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00032292n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00091564v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00087430v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00068949n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00083115v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00061749n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00011625n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00094570v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00104155a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00061253n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00073300n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00092122v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00013536n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00095472v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00008567n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00015106n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00094254v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00083364v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00084350v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00062615n","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00094673v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00095715v","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-saliva-noun-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-droppings-noun-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-bedwetter-noun-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-keep_down-verb-3","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-suction-verb-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/data/framestercore/BeingRotted","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
