"s","o"
"https://w3id.org/framester/wn/wn30/instances/synset-custodian-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-place_bet-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-contempt-noun-4","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-dacoity-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-foul-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-line-noun-16","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-bribery-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-envy-verb-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-obediently-adverb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-actual_sin-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-obedience-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-readjust-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-rustling-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-square-verb-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-statutory_offense-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-extrinsic_fraud-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-petit_larceny-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-biopiracy-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-identity_theft-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-make_good-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-original_sin-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-violator-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-armed_robbery-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-breach_of_trust_with_fraudulent_intent-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-focus-verb-4","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-keeper-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-parlay-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-plunderage-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-racketeering-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-war_crime-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-Tazir_crime-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-aggravated_assault-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-depravity-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-terrorization-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-Y2K_compliant-adjectivesatellite-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-conflict-noun-4","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-contrarily-adverb-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-contumacy-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-scoffer-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-tolerate-verb-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-trespass-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-villainy-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-deference-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-lionize-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-drop_the_ball-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-raid-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-sit_in-verb-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-conserve-verb-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-deference-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-mayhem-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-misdemeanor-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-evil-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-match-noun-9","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-trespass-verb-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-molestation-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-vice_crime-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-caper-noun-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-conformable-adjectivesatellite-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-patent_infringement-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-take_orders-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-extortion-noun-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-transgressor-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-lawless-adjectivesatellite-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-match-verb-9","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-oblige-verb-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-rolling-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-acclimatize-verb-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-balker-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-formality-noun-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-fraud_in_the_factum-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-mail_fraud-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-preserve-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-punctilio-noun-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-venial_sin-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-barratry-noun-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-capital_offense-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-conform_to-verb-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-preserver-noun-3","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-regard-noun-6","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-resist-verb-6","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-thuggery-noun-1","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"https://w3id.org/framester/wn/wn30/instances/synset-nonresistant-adjectivesatellite-2","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00036054n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00075551n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00077093n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00096426a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00101082a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00008685n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00032054n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00051299n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00051429n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00076629n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00085593v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00089418v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00013879n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00035557n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00064342n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00085644v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00088348v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00011034n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00056983n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00070864n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00086727v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090588v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00114842r","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00028640n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00028755n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00076333n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00077545n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00114277r","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00022149n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00025903n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00044405n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00067355n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00068373n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090034v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00000800n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00050275n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00111968a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00046381n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082139v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00016532n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00019356n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00052372n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00096424a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00001360n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00004087n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00007434n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00011134n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00026740n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00031084n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00036052n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00048884n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00052247n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082213v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00091112v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00000300n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00000364n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00012046n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00057949n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00070803n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00077885n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00083051v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090042v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00092435v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00022310n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00072437n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00084716v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00088402v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090037v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00010332n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00035938n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00080008n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00092790v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00096288a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00022152n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00022267n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00083692v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00085942v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00107767a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00023817n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00035369n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00058431n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00064228n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00083909v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00047559n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082137v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00086996v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00113615a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00027632n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00029590n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00033610n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00046721n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00077999n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082862v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00085589v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090045v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00035244n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00043009n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00069587n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00040780n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00079916n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00005893n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00025904n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00037169n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00046895n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00065980n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082344v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090040v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00094774v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00036058n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00036294n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00057924n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00060988n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082219v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00107668a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00019436n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00024584n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00058299n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082316v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00094215v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00022150n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00064231n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00085002v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00095007v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00006518n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00048885n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00075619n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00083366v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00083897v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00091468v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00116393r","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00001361n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00012869n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00026389n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00032048n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00061729n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00065221n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082140v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00089869v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00046778n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00047118n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00058516n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00070244n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00074299n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00075272n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00089384v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00095002v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00009383n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00012864n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00023435n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00037172n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00045108n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00068451n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082245v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00096266a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00100149a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00012591n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00023568n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00058432n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00066866n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00087707v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00091703v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00101546a","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00000715n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00032860n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00089295v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090046v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00093785v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00023558n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00023808n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00028179n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00044509n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00073575n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00092434v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00020992n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00021766n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00065408n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00085590v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090041v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00082345v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00090036v","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00008414n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00012862n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
"http://babelnet.org/rdf/s00014414n","https://w3id.org/spice/SON/SchwartzValues#Conformity"
